# Time-averaged data for fix COMOUT
# TimeStep c_COM[1] c_COM[2] c_COM[3]
8601300 37.0415 -29.0971 10.1419
8601400 36.9845 -29.1389 10.171
8601500 36.9487 -29.1715 10.1824
8601600 36.8749 -29.115 10.1407
8601700 36.8187 -29.0634 10.0437
8601800 36.7561 -29.0175 9.99951
8601900 36.8465 -28.9371 9.9584
8602000 36.8837 -28.9795 9.94458
8602100 36.9224 -29.0208 9.90491
8602200 36.8389 -29.1061 9.91079
8602300 36.8007 -29.1701 9.93867
8602400 36.7552 -29.19 10.0187
8602500 36.742 -29.1438 10.0164
8602600 36.7493 -29.0431 10.0526
8602700 36.6285 -28.882 10.0753
8602800 36.51 -28.7623 10.1393
8602900 36.4444 -28.6855 10.1553
8603000 36.3749 -28.6437 10.0477
8603100 36.3631 -28.6923 9.86346
8603200 36.4404 -28.6936 9.87348
8603300 36.4856 -28.6633 9.85506
8603400 36.5397 -28.5927 9.81064
8603500 36.6008 -28.6482 9.79921
8603600 36.6609 -28.7183 9.88127
8603700 36.6601 -28.7405 10.011
8603800 36.6585 -28.7067 10.0225
8603900 36.713 -28.64 10.0739
8604000 36.7547 -28.5968 10.1045
8604100 36.7253 -28.6097 10.065
8604200 36.6697 -28.6427 10.0133
8604300 36.6572 -28.7012 9.98267
8604400 36.7256 -28.7679 9.95395
8604500 36.6677 -28.8395 9.95863
8604600 36.6748 -28.8666 9.92893
8604700 36.7803 -28.889 9.89722
8604800 36.8683 -28.9001 9.80754
8604900 36.8909 -28.9283 9.89272
8605000 36.8368 -28.9217 9.95145
8605100 36.7877 -28.9587 9.94102
8605200 36.7534 -28.996 9.93817
8605300 36.7683 -28.9448 10.0016
8605400 36.7608 -29.0063 10.0686
8605500 36.7093 -29.0427 10.0835
8605600 36.6882 -29.0066 10.1122
8605700 36.7327 -28.9853 10.1703
8605800 36.8174 -29.0101 10.2374
8605900 36.8136 -28.941 10.2778
8606000 36.7587 -28.9141 10.3607
8606100 36.7475 -28.9404 10.3934
8606200 36.7248 -28.9917 10.4011
8606300 36.6468 -29.1303 10.4491
8606400 36.5658 -29.2513 10.5565
8606500 36.521 -29.3087 10.6341
8606600 36.4351 -29.408 10.6407
8606700 36.4323 -29.4442 10.6088
8606800 36.3599 -29.4294 10.5895
8606900 36.2465 -29.4214 10.5981
8607000 36.2641 -29.4989 10.5707
8607100 36.3074 -29.5575 10.6638
8607200 36.3224 -29.5947 10.7912
8607300 36.3511 -29.6323 10.8801
8607400 36.4075 -29.7236 10.8974
8607500 36.4626 -29.7174 10.8912
8607600 36.4789 -29.7835 10.8499
8607700 36.4809 -29.9133 10.8141
8607800 36.5152 -30.0682 10.779
8607900 36.5709 -30.245 10.6617
8608000 36.5716 -30.2921 10.5978
8608100 36.5174 -30.3849 10.5112
8608200 36.517 -30.4927 10.5697
8608300 36.5731 -30.4804 10.6062
8608400 36.5492 -30.4222 10.7129
8608500 36.5697 -30.4075 10.8338
8608600 36.5899 -30.4026 10.8426
8608700 36.5784 -30.4336 10.8566
8608800 36.5355 -30.3856 10.8552
8608900 36.5689 -30.3609 10.8389
8609000 36.6505 -30.2951 10.8831
8609100 36.6689 -30.2176 10.8363
8609200 36.684 -30.1691 10.8667
8609300 36.7269 -30.1265 10.8707
8609400 36.7848 -30.1662 10.8655
8609500 36.7837 -30.185 10.8317
8609600 36.7296 -30.1759 10.7538
8609700 36.7172 -30.1203 10.6969
8609800 36.738 -29.9794 10.6557
8609900 36.7432 -29.908 10.6448
8610000 36.7105 -29.826 10.6555
8610100 36.7493 -29.7616 10.6309
8610200 36.7678 -29.766 10.6007
8610300 36.737 -29.7949 10.5281
8610400 36.6931 -29.7495 10.5074
8610500 36.6126 -29.6294 10.4783
8610600 36.5924 -29.608 10.4369
8610700 36.5981 -29.6194 10.3694
8610800 36.6504 -29.5978 10.3021
8610900 36.6821 -29.6713 10.2609
8611000 36.7189 -29.6917 10.2934
8611100 36.731 -29.5971 10.3677
8611200 36.7815 -29.5377 10.3847
8611300 36.8202 -29.6047 10.3951
8611400 36.8909 -29.6092 10.3722
8611500 36.8844 -29.5741 10.3249
8611600 36.8034 -29.5438 10.3803
8611700 36.7766 -29.6445 10.4656
8611800 36.7511 -29.6314 10.5893
8611900 36.7877 -29.681 10.6232
8612000 36.8818 -29.7106 10.6124
8612100 36.8573 -29.7242 10.6239
8612200 36.828 -29.6489 10.6518
8612300 36.8669 -29.6076 10.6359
8612400 36.9245 -29.5898 10.5635
8612500 36.9609 -29.5033 10.5179
8612600 37.0481 -29.4361 10.528
8612700 37.0783 -29.3516 10.663
8612800 37.0906 -29.2546 10.7048
8612900 37.0645 -29.2775 10.7094
8613000 36.9906 -29.3125 10.6958
8613100 36.9072 -29.3194 10.7108
8613200 36.8142 -29.2844 10.6431
8613300 36.758 -29.1989 10.6561
8613400 36.6759 -29.1911 10.6489
8613500 36.5975 -29.1731 10.6548
8613600 36.6014 -29.1535 10.6294
8613700 36.5941 -29.1953 10.5752
8613800 36.5798 -29.2629 10.5848
8613900 36.479 -29.2605 10.563
8614000 36.3731 -29.2627 10.5936
8614100 36.2936 -29.2541 10.6678
8614200 36.26 -29.1895 10.7061
8614300 36.3031 -29.261 10.6696
8614400 36.2654 -29.2971 10.654
8614500 36.1715 -29.3123 10.6098
8614600 36.2111 -29.4254 10.6525
8614700 36.1988 -29.49 10.6645
8614800 36.1704 -29.5225 10.7126
8614900 36.1868 -29.6281 10.7403
8615000 36.2183 -29.7062 10.6713
8615100 36.1576 -29.7672 10.6635
8615200 36.1552 -29.7366 10.775
8615300 36.2191 -29.6528 10.7946
8615400 36.2969 -29.6 10.8478
8615500 36.3111 -29.5467 10.8475
8615600 36.2993 -29.5459 10.8029
8615700 36.274 -29.5851 10.7792
8615800 36.1729 -29.5181 10.7336
8615900 36.0576 -29.5216 10.8011
8616000 36.0129 -29.5554 10.8694
8616100 36.0253 -29.56 10.8381
8616200 36.0075 -29.5656 10.8844
8616300 35.9117 -29.5376 10.9517
8616400 35.8156 -29.4438 11.008
8616500 35.8068 -29.3103 11.0525
8616600 35.8354 -29.2049 11.0931
8616700 35.8628 -29.1124 11.0892
8616800 35.8367 -29.1343 11.0732
8616900 35.7504 -29.1061 11.1585
8617000 35.6671 -29.1276 11.1475
8617100 35.5829 -29.2154 11.113
8617200 35.4783 -29.1837 11.0777
8617300 35.288 -29.0886 10.9581
8617400 35.1729 -29.0608 10.9533
8617500 35.1487 -29.0799 10.9466
8617600 35.107 -29.0235 10.9266
8617700 35.1056 -29.023 10.8697
8617800 35.0438 -29.0589 10.89
8617900 35.046 -29.0226 10.8107
8618000 35.1037 -28.9863 10.8837
8618100 35.1837 -28.9593 10.958
8618200 35.1536 -29.0758 10.9274
8618300 35.18 -29.138 10.859
8618400 35.1121 -29.2136 10.7975
8618500 35.0305 -29.2959 10.6846
8618600 35.0529 -29.3269 10.6932
8618700 35.065 -29.2957 10.7559
8618800 35.0471 -29.2803 10.7829
8618900 34.9844 -29.2107 10.8494
8619000 34.9484 -29.0944 10.9463
8619100 34.9635 -28.9933 10.996
8619200 34.9894 -28.9689 11.0166
8619300 35.0342 -29.0274 11.0266
8619400 35.0329 -29.0864 11.0602
8619500 35.029 -29.0907 11.0984
8619600 35.0629 -29.0667 11.1315
8619700 35.0279 -29.0111 11.0889
8619800 34.924 -29.0073 11.0422
8619900 34.9022 -29.0105 11.0354
8620000 34.7751 -29.0835 11.0443
8620100 34.7289 -29.0294 11.0675
8620200 34.6896 -29.0608 11.0998
8620300 34.6811 -29.1419 11.152
8620400 34.6811 -29.1706 11.1626
8620500 34.6046 -29.1387 11.0581
8620600 34.5008 -29.0759 10.9634
8620700 34.4788 -28.9955 10.8973
8620800 34.4586 -28.8953 10.9012
8620900 34.4968 -28.824 10.9228
8621000 34.584 -28.7774 10.9814
8621100 34.664 -28.7684 11.0211
8621200 34.7604 -28.8487 11.0165
8621300 34.8594 -28.8707 10.9177
8621400 34.8396 -28.8216 10.8368
8621500 34.8625 -28.6904 10.83
8621600 34.9238 -28.5895 10.823
8621700 34.9763 -28.5296 10.7816
8621800 34.9733 -28.4915 10.8384
8621900 34.9759 -28.3619 10.8427
8622000 34.9168 -28.2442 10.8654
8622100 34.8536 -28.1808 10.85
8622200 34.8548 -28.1718 10.8134
8622300 34.8513 -28.1629 10.8316
8622400 34.739 -28.137 10.815
8622500 34.7029 -28.1578 10.7875
8622600 34.7744 -28.2014 10.7499
8622700 34.855 -28.2909 10.7707
8622800 34.8869 -28.4197 10.7787
8622900 34.9284 -28.4985 10.7478
8623000 34.9341 -28.5569 10.7093
8623100 34.9849 -28.6558 10.7263
8623200 35.0662 -28.6754 10.7723
8623300 35.1415 -28.7274 10.8319
8623400 35.1924 -28.7744 10.8146
8623500 35.2617 -28.7929 10.8849
8623600 35.372 -28.7868 10.9207
8623700 35.4471 -28.7651 10.9105
8623800 35.4726 -28.7406 10.8818
8623900 35.5384 -28.8546 10.9253
8624000 35.5741 -28.996 10.9612
8624100 35.5997 -29.0726 10.9722
8624200 35.5776 -29.1058 10.9086
8624300 35.4475 -29.0505 10.8593
8624400 35.3853 -29.0031 10.7953
8624500 35.4057 -28.9603 10.7711
8624600 35.4285 -28.9737 10.8579
8624700 35.427 -28.9938 10.9947
8624800 35.4062 -29.0162 11.0165
8624900 35.475 -28.9963 11.0422
8625000 35.4993 -29.0252 11.0164
8625100 35.445 -29.0322 10.9227
8625200 35.4379 -29.0987 10.9396
8625300 35.3628 -29.1865 11.0059
8625400 35.2899 -29.2887 11.0632
8625500 35.2546 -29.404 11.0636
8625600 35.1866 -29.4395 11.1123
8625700 35.0424 -29.4286 11.1503
8625800 34.9255 -29.4401 11.1882
8625900 34.8711 -29.4346 11.2149
8626000 34.7734 -29.4167 11.2305
8626100 34.7381 -29.4774 11.2365
8626200 34.6633 -29.5204 11.1464
8626300 34.6895 -29.6258 11.1219
8626400 34.7469 -29.6958 11.2062
8626500 34.68 -29.7152 11.2294
8626600 34.6035 -29.7694 11.271
8626700 34.5922 -29.8315 11.3357
8626800 34.667 -29.9154 11.3202
8626900 34.7779 -29.9537 11.3342
8627000 34.8269 -29.8871 11.434
8627100 34.8139 -29.9551 11.4894
8627200 34.9596 -30.0069 11.5314
8627300 34.9986 -29.9785 11.5119
8627400 34.9905 -29.9262 11.5305
8627500 34.9952 -29.8995 11.4983
8627600 34.9761 -29.8911 11.5072
8627700 34.9767 -29.8064 11.5961
8627800 34.9203 -29.7203 11.6339
8627900 34.8816 -29.7126 11.6199
8628000 34.8843 -29.67 11.5551
8628100 34.8432 -29.6006 11.5802
8628200 34.9218 -29.5352 11.6361
8628300 34.9933 -29.5179 11.6875
8628400 34.9739 -29.4467 11.6869
8628500 34.9807 -29.4051 11.6704
8628600 34.9204 -29.4612 11.6129
8628700 34.9921 -29.4757 11.7154
8628800 35.0379 -29.4366 11.8414
8628900 35.0579 -29.4378 11.8604
8629000 35.0367 -29.4518 11.8604
8629100 35.0232 -29.3902 11.9443
8629200 34.9787 -29.3495 11.9628
8629300 34.9242 -29.3432 11.9166
8629400 34.8441 -29.3925 11.8963
8629500 34.8344 -29.4688 11.9614
8629600 34.789 -29.5522 11.9947
8629700 34.7642 -29.6268 11.9352
8629800 34.7968 -29.7424 11.9485
8629900 34.8345 -29.8189 11.9956
8630000 34.8378 -29.7633 12.0493
8630100 34.8782 -29.7095 12.1167
8630200 34.944 -29.6394 12.2351
8630300 34.992 -29.6069 12.283
8630400 34.9526 -29.623 12.2126
8630500 34.9028 -29.6874 12.158
8630600 34.9582 -29.7242 12.1684
8630700 35.0523 -29.7225 12.2785
8630800 35.0903 -29.8032 12.3701
8630900 35.0371 -29.898 12.5407
8631000 35.0387 -29.9882 12.6417
8631100 35.0184 -29.8916 12.6243
8631200 34.947 -29.8477 12.5946
8631300 34.8935 -29.7651 12.5571
8631400 34.8028 -29.5906 12.5266
8631500 34.7772 -29.5505 12.5118
8631600 34.6678 -29.5958 12.4641
8631700 34.5523 -29.7139 12.3832
8631800 34.49 -29.7338 12.4198
8631900 34.5426 -29.7095 12.4449
8632000 34.6086 -29.5825 12.4206
8632100 34.6241 -29.5136 12.3975
8632200 34.5816 -29.4663 12.4407
8632300 34.5578 -29.3638 12.5
8632400 34.5136 -29.2559 12.5477
8632500 34.4974 -29.2456 12.5922
8632600 34.4639 -29.2752 12.5781
8632700 34.4283 -29.3392 12.5198
8632800 34.4061 -29.3677 12.5462
8632900 34.4545 -29.3672 12.5268
8633000 34.4099 -29.2913 12.4877
8633100 34.351 -29.2788 12.4026
8633200 34.2599 -29.2273 12.4353
8633300 34.2289 -29.1836 12.4707
8633400 34.2749 -29.051 12.532
8633500 34.3428 -28.9658 12.5872
8633600 34.3857 -28.9873 12.5866
8633700 34.3445 -29.0273 12.5603
8633800 34.3827 -29.03 12.523
8633900 34.3887 -29.014 12.5341
8634000 34.45 -29.0426 12.5065
8634100 34.5564 -29.056 12.4605
8634200 34.6994 -28.879 12.3204
8634300 34.7485 -28.674 12.3015
8634400 34.797 -28.4609 12.34
8634500 34.8621 -28.3146 12.4056
8634600 34.8909 -28.2549 12.4991
8634700 34.9339 -28.2364 12.5042
8634800 35.0032 -28.2173 12.5503
8634900 35.0171 -28.2779 12.5659
8635000 35.061 -28.3284 12.5563
8635100 35.0874 -28.3683 12.5161
8635200 35.043 -28.4027 12.5347
8635300 35.0171 -28.4172 12.5839
8635400 35.0117 -28.3606 12.7301
8635500 35.0653 -28.36 12.7417
8635600 35.0711 -28.3031 12.7638
8635700 35.0954 -28.2667 12.7036
8635800 35.0474 -28.3171 12.6294
8635900 34.9502 -28.4008 12.5999
8636000 34.9112 -28.4689 12.5422
8636100 34.8781 -28.4235 12.4962
8636200 34.8006 -28.394 12.4908
8636300 34.7089 -28.3231 12.4303
8636400 34.6712 -28.3142 12.3215
8636500 34.5961 -28.3963 12.2466
8636600 34.6029 -28.4196 12.1323
8636700 34.6179 -28.3746 12.0755
8636800 34.6493 -28.3338 12.0363
8636900 34.6965 -28.4157 12.0551
8637000 34.7079 -28.4637 12.1551
8637100 34.7075 -28.5858 12.1949
8637200 34.7242 -28.7679 12.2767
8637300 34.7026 -28.8581 12.3881
8637400 34.7272 -28.8779 12.424
8637500 34.6758 -28.8357 12.3354
8637600 34.6281 -28.7785 12.2506
8637700 34.6272 -28.7324 12.2159
8637800 34.5943 -28.658 12.1617
8637900 34.583 -28.6808 12.1222
8638000 34.5453 -28.7512 12.0443
8638100 34.5529 -28.7602 12.0106
8638200 34.5773 -28.8134 12.0327
8638300 34.5602 -28.8425 12.1609
8638400 34.5685 -28.8979 12.1634
8638500 34.634 -28.9733 12.0226
8638600 34.7781 -28.9789 11.9377
8638700 34.8409 -28.9706 11.9575
8638800 34.8888 -28.9543 11.9871
8638900 34.9192 -28.9262 12.0612
8639000 34.9617 -28.9374 12.0864
8639100 34.9991 -28.9592 12.0484
8639200 35.0933 -28.9315 11.9698
8639300 35.0942 -29.0234 12.0132
8639400 35.0535 -29.0783 12.0065
8639500 34.9883 -29.1293 11.9581
8639600 34.9806 -29.1411 11.9513
8639700 34.9528 -29.2039 12.0254
8639800 34.8145 -29.2505 12.0614
8639900 34.7388 -29.3308 12.0953
8640000 34.7286 -29.5014 12.0418
8640100 34.7585 -29.6319 11.9472
8640200 34.7732 -29.6438 11.9978
8640300 34.6831 -29.5353 11.9289
8640400 34.694 -29.5275 11.9023
8640500 34.6374 -29.4914 11.8794
8640600 34.6429 -29.3913 11.8878
8640700 34.5669 -29.2858 11.9117
8640800 34.5388 -29.2579 12.0251
8640900 34.5456 -29.3053 12.0168
8641000 34.61 -29.3402 11.8866
8641100 34.5991 -29.4649 11.7397
8641200 34.5919 -29.5888 11.6469
8641300 34.6332 -29.7402 11.7468
8641400 34.6498 -29.7987 11.8911
8641500 34.6167 -29.7898 11.9327
8641600 34.6104 -29.7061 11.8459
8641700 34.6257 -29.6164 11.7115
8641800 34.6774 -29.624 11.6082
8641900 34.7158 -29.6383 11.5991
8642000 34.7633 -29.6546 11.7351
8642100 34.8527 -29.6635 11.8315
8642200 34.8526 -29.6356 11.9178
8642300 34.8689 -29.6488 11.918
8642400 34.933 -29.6753 11.9596
8642500 35.0077 -29.745 11.9678
8642600 35.0672 -29.8525 11.9503
8642700 35.061 -29.8986 11.9454
8642800 35.0964 -29.9279 11.9329
8642900 35.1886 -29.9972 11.9684
8643000 35.2669 -29.9634 11.9585
8643100 35.2996 -29.9047 11.9359
8643200 35.3163 -29.8546 11.9006
8643300 35.3948 -29.8176 11.8291
8643400 35.4871 -29.8625 11.7559
8643500 35.5368 -29.8744 11.7124
8643600 35.6381 -29.8429 11.6994
8643700 35.6627 -29.8555 11.6888
8643800 35.6237 -29.905 11.6766
8643900 35.6465 -29.9523 11.6427
8644000 35.648 -30.0755 11.6799
8644100 35.6137 -30.2286 11.7186
8644200 35.6162 -30.3021 11.8064
8644300 35.5412 -30.2959 11.8593
8644400 35.4483 -30.2875 11.863
8644500 35.3331 -30.2363 11.8873
8644600 35.1593 -30.1513 11.9585
8644700 35.0337 -30.0471 11.9778
8644800 34.9788 -30.0281 12.0217
8644900 34.9926 -30.0433 11.9843
8645000 35.0101 -30.0148 11.8944
8645100 35.0295 -30.0912 11.9095
8645200 35.0814 -30.1676 12.0082
8645300 35.0901 -30.201 12.1606
8645400 35.0076 -30.1214 12.227
8645500 34.9024 -29.9938 12.2409
8645600 34.8131 -29.8913 12.29
8645700 34.8356 -29.8502 12.2691
8645800 34.9059 -29.8299 12.2933
8645900 35.0396 -29.8788 12.2343
8646000 35.0743 -29.9141 12.2534
8646100 35.0971 -29.999 12.2412
8646200 35.1141 -29.9678 12.2416
8646300 35.0976 -29.9486 12.3212
8646400 35.0225 -29.8823 12.3857
8646500 34.9374 -29.7853 12.4003
8646600 34.9231 -29.7932 12.4676
8646700 34.8306 -29.7502 12.5811
8646800 34.7819 -29.7906 12.6154
8646900 34.6872 -29.8134 12.5764
8647000 34.6068 -29.7771 12.6066
8647100 34.5161 -29.7684 12.5803
8647200 34.5436 -29.794 12.5306
8647300 34.5323 -29.7944 12.5566
8647400 34.7111 -29.8511 12.5517
8647500 34.8308 -29.9684 12.523
8647600 34.8843 -30.0089 12.5301
8647700 34.9011 -29.9396 12.5184
8647800 34.9713 -29.9542 12.493
8647900 35.0526 -29.9537 12.4188
8648000 35.1159 -29.871 12.4573
8648100 35.1252 -29.8077 12.5513
8648200 35.1085 -29.7945 12.6407
8648300 35.088 -29.6243 12.6255
8648400 35.0958 -29.4368 12.6373
8648500 35.1385 -29.437 12.7162
8648600 35.0794 -29.3923 12.8038
8648700 35.0481 -29.3135 12.8999
8648800 35.0271 -29.239 12.9768
8648900 35.0428 -29.1795 12.9375
8649000 35.0378 -29.2289 12.88
8649100 35.0944 -29.2621 12.8737
8649200 35.1432 -29.2393 12.8551
8649300 35.1156 -29.2298 12.9035
8649400 35.0695 -29.2744 12.9451
8649500 35.0346 -29.3529 13.0183
8649600 35.0196 -29.4176 13.1736
8649700 34.9249 -29.4104 13.2471
8649800 34.8402 -29.399 13.2594
8649900 34.8219 -29.4393 13.1469
8650000 34.8183 -29.4434 13.0241
8650100 34.7556 -29.4915 12.9254
8650200 34.735 -29.5621 12.9106
8650300 34.7097 -29.6491 12.8108
8650400 34.6235 -29.7089 12.7026
8650500 34.618 -29.8021 12.7332
8650600 34.6309 -29.8535 12.7046
8650700 34.6432 -29.8726 12.6535
8650800 34.7014 -29.8563 12.5863
8650900 34.671 -29.8219 12.5643
8651000 34.5659 -29.8205 12.5957
8651100 34.4483 -29.7631 12.6346
8651200 34.3902 -29.651 12.6531
8651300 34.4521 -29.5568 12.6527
8651400 34.4442 -29.5808 12.6207
8651500 34.4074 -29.5504 12.5999
8651600 34.4411 -29.5246 12.6258
8651700 34.4446 -29.4821 12.5881
8651800 34.4438 -29.4962 12.5832
8651900 34.5391 -29.5389 12.6156
8652000 34.5799 -29.5374 12.655
8652100 34.6013 -29.4794 12.7731
8652200 34.7009 -29.4381 12.8019
8652300 34.8037 -29.4609 12.7799
8652400 34.773 -29.4511 12.7506
8652500 34.712 -29.4156 12.7235
8652600 34.7497 -29.4021 12.7404
8652700 34.8272 -29.4676 12.6385
8652800 34.9242 -29.5185 12.5836
8652900 35.0101 -29.6302 12.5276
8653000 35.0992 -29.7171 12.4368
8653100 35.0885 -29.7751 12.4512
8653200 35.1069 -29.8509 12.4256
8653300 35.0558 -29.9638 12.425
8653400 35.0614 -30.0326 12.4521
8653500 35.0854 -30.1031 12.4674
8653600 35.0405 -30.0603 12.4986
8653700 35.0123 -30.0332 12.4802
8653800 34.987 -30.0465 12.5991
8653900 35.0213 -30.0527 12.5566
8654000 35.0696 -30.017 12.5462
8654100 35.0791 -30.0124 12.5538
8654200 35.028 -30.0103 12.5651
8654300 34.9405 -30.0029 12.641
8654400 34.7977 -29.9622 12.6761
8654500 34.6669 -30.0177 12.693
8654600 34.5831 -30.1041 12.7128
8654700 34.5413 -30.1875 12.749
8654800 34.4655 -30.2343 12.8031
8654900 34.3954 -30.1389 12.8053
8655000 34.2691 -30.0414 12.7924
8655100 34.223 -29.9712 12.6869
8655200 34.1475 -29.9531 12.6118
8655300 34.1701 -29.9588 12.5695
8655400 34.1673 -29.8923 12.5968
8655500 34.2518 -29.7907 12.6396
8655600 34.3655 -29.6691 12.719
8655700 34.2791 -29.6228 12.6205
8655800 34.2305 -29.5744 12.5398
8655900 34.187 -29.5952 12.5232
8656000 34.0854 -29.6134 12.4481
8656100 33.9509 -29.604 12.4915
8656200 33.8043 -29.6141 12.5189
8656300 33.6944 -29.619 12.5843
8656400 33.6369 -29.6845 12.6596
8656500 33.5243 -29.729 12.6428
8656600 33.4897 -29.8613 12.6556
8656700 33.5449 -29.8687 12.52
8656800 33.4974 -29.8596 12.5049
8656900 33.4621 -29.9043 12.4416
8657000 33.4558 -29.9131 12.401
8657100 33.4771 -29.8727 12.4137
8657200 33.6694 -29.7817 12.4575
8657300 33.7902 -29.7294 12.5265
8657400 33.8559 -29.7113 12.5113
8657500 33.9267 -29.7372 12.3931
8657600 34.0307 -29.6604 12.2912
8657700 34.0572 -29.615 12.2685
8657800 34.0778 -29.5904 12.3794
8657900 34.0944 -29.59 12.4805
8658000 34.0599 -29.5704 12.6014
8658100 34.0158 -29.5166 12.6199
8658200 33.9381 -29.4729 12.5797
8658300 33.8772 -29.4278 12.6047
8658400 33.7495 -29.3582 12.6144
8658500 33.6868 -29.3439 12.5664
8658600 33.6489 -29.3316 12.5223
8658700 33.6158 -29.3173 12.5119
8658800 33.5331 -29.3125 12.412
8658900 33.4231 -29.3475 12.3795
8659000 33.3687 -29.4017 12.4073
8659100 33.3698 -29.4166 12.4719
8659200 33.4345 -29.404 12.5426
8659300 33.4216 -29.3752 12.5968
8659400 33.3607 -29.3757 12.6684
8659500 33.2712 -29.3761 12.7905
8659600 33.1643 -29.3925 12.8406
8659700 33.0415 -29.3766 12.8585
8659800 33.0427 -29.3622 12.8131
8659900 33.1296 -29.3509 12.863
8660000 33.2154 -29.328 12.8186
8660100 33.2728 -29.3792 12.7599
8660200 33.3696 -29.3038 12.7698
8660300 33.4381 -29.2536 12.7716
8660400 33.5096 -29.2564 12.7388
8660500 33.6097 -29.1709 12.704
8660600 33.6221 -29.1016 12.7161
8660700 33.5773 -29.0574 12.7297
8660800 33.6604 -29.0335 12.7499
8660900 33.7227 -29.1267 12.6896
8661000 33.7752 -29.1782 12.6572
8661100 33.8692 -29.2793 12.7228
8661200 33.8569 -29.3054 12.8126
8661300 33.8562 -29.3442 12.7718
8661400 33.9012 -29.3389 12.7486
8661500 33.9107 -29.3315 12.8089
8661600 33.9421 -29.3758 12.8393
8661700 33.9273 -29.3903 12.9455
8661800 33.8606 -29.4096 13.0391
8661900 33.8399 -29.497 13.0011
8662000 33.8192 -29.612 12.9427
8662100 33.8236 -29.7045 12.8989
8662200 33.926 -29.7763 12.8504
8662300 34.0422 -29.7729 12.8423
8662400 34.1451 -29.7599 12.8498
8662500 34.175 -29.7735 12.8829
8662600 34.2272 -29.755 12.8607
8662700 34.2243 -29.7634 12.809
8662800 34.2601 -29.8594 12.7794
8662900 34.2656 -29.8814 12.8121
8663000 34.2351 -29.8774 12.8697
8663100 34.2097 -29.9142 12.8615
8663200 34.2034 -30.0347 12.8603
8663300 34.1242 -30.1775 12.8373
8663400 34.0346 -30.2783 12.8924
8663500 33.9489 -30.3302 12.9556
8663600 33.8489 -30.2896 12.9664
8663700 33.7253 -30.3589 12.9765
8663800 33.6355 -30.5117 13.0002
8663900 33.5372 -30.5518 13.0068
8664000 33.3941 -30.5355 13.1384
8664100 33.2606 -30.4216 13.2244
8664200 33.1524 -30.4076 13.2276
8664300 33.1112 -30.4527 13.2433
8664400 33.057 -30.5565 13.2911
8664500 33.0276 -30.4807 13.3324
8664600 33.0462 -30.4382 13.2849
8664700 33.04 -30.4177 13.2263
8664800 33.0902 -30.343 13.2688
8664900 33.1257 -30.341 13.2665
8665000 33.0711 -30.3207 13.2798
8665100 33.0318 -30.3299 13.2709
8665200 33.0312 -30.2764 13.2942
8665300 33.1563 -30.3255 13.2833
8665400 33.1103 -30.357 13.2461
8665500 32.9886 -30.4231 13.2741
8665600 32.8845 -30.431 13.2618
8665700 32.7995 -30.4129 13.1506
8665800 32.729 -30.3991 13.0678
8665900 32.6733 -30.4113 13.0742
8666000 32.5322 -30.3746 12.9901
8666100 32.4829 -30.3707 12.9641
8666200 32.4485 -30.4013 13.0072
8666300 32.4716 -30.4078 13.0537
8666400 32.4756 -30.3398 13.0351
8666500 32.5539 -30.2994 13.108
8666600 32.5638 -30.2188 13.0809
8666700 32.5254 -30.1281 13.0847
8666800 32.553 -30.0519 13.1803
8666900 32.5746 -29.9968 13.2318
8667000 32.612 -30.0072 13.2876
8667100 32.5297 -29.9358 13.2385
8667200 32.4038 -29.8986 13.2796
8667300 32.2664 -29.8331 13.33
8667400 32.1842 -29.7685 13.3603
8667500 32.0846 -29.8157 13.3673
8667600 32.0515 -29.9394 13.4181
8667700 31.989 -29.9843 13.4127
8667800 31.9569 -30.0913 13.3479
8667900 31.9952 -30.0966 13.3591
8668000 32.0488 -30.0415 13.3075
8668100 32.0452 -30.0411 13.2704
8668200 32.0279 -30.0006 13.2719
8668300 32.0023 -29.9161 13.3881
8668400 31.9524 -29.8545 13.4249
8668500 31.9282 -29.8994 13.3875
8668600 31.8085 -29.993 13.4432
8668700 31.7888 -30.066 13.5649
8668800 31.7531 -30.1106 13.6746
8668900 31.7187 -30.1941 13.6643
8669000 31.8421 -30.2108 13.5923
8669100 31.9041 -30.2076 13.638
8669200 31.907 -30.1631 13.6495
8669300 31.9166 -30.1495 13.6012
8669400 31.9101 -30.1208 13.5641
8669500 31.8537 -30.0851 13.5582
8669600 31.8105 -30.1307 13.5312
8669700 31.7147 -30.1349 13.5122
8669800 31.6622 -30.0117 13.4887
8669900 31.6209 -29.9236 13.4254
8670000 31.6353 -29.8715 13.3777
8670100 31.6114 -29.8092 13.3737
8670200 31.5539 -29.8021 13.3149
8670300 31.4854 -29.7954 13.2609
8670400 31.4699 -29.7946 13.2276
8670500 31.5815 -29.7975 13.1803
8670600 31.616 -29.7612 13.1249
8670700 31.6166 -29.6979 13.0925
8670800 31.7022 -29.6593 13.1402
8670900 31.7556 -29.6387 13.0736
8671000 31.7507 -29.6618 13.029
8671100 31.7218 -29.6678 13.0506
8671200 31.7385 -29.6589 13.0568
8671300 31.7561 -29.7193 13.0518
8671400 31.7164 -29.7394 13.0242
8671500 31.7512 -29.7097 12.885
8671600 31.7826 -29.7158 12.7906
8671700 31.7876 -29.8002 12.8291
8671800 31.7973 -29.7957 12.7467
8671900 31.8001 -29.7576 12.6726
